ID Mascarado;Cargo;Idade;Tempo de Empresa;Gênero;Planta Base Origem;Salário Mensal
45203;Montador de Carros I;62;39;Masculino;Planta E - São Paulo;2259
45204;Operador de Máquinas I;33;14;Feminino;Planta C - São Paulo;3080
45205;Montador de Carros II;56;28;Masculino;Planta C - São Paulo;4950
45206;Montador de Carros I;39;13;Feminino;Planta E - São Paulo;2777
45207;Técnico de Manutenção Industrial II;52;24;Masculino;Planta D - Rio Grande do Sul;4772
45208;Operador de Empilhadeira;26;5;Feminino;Planta C - São Paulo;1993
45209;Montador de Carros I;26;1;Feminino;Planta D - Rio Grande do Sul;3088
45210;Operador de Máquinas II;45;27;Feminino;Planta E - São Paulo;3916
45211;Montador de Carros II;59;32;Feminino;Planta C - São Paulo;3998
45212;Montador de Carros II;40;18;Feminino;Planta C - São Paulo;4378
45213;Montador de Carros II;31;1;Feminino;Planta A - Bahia;3287
45214;Montador de Carros I;34;12;Masculino;Planta B - Rio de Janeiro;3049
45215;Técnico de Robótica I;24;6;Masculino;Planta A - Bahia;3166
45216;Montador de Carros II;41;26;15;Planta E - São Paulo;4376
45217;Montador de Carros I;61;42;Masculino;Planta B - Rio de Janeiro;2444
45218;Montador de Carros I;29;10;Masculino;Planta C - São Paulo;2755
45219;Operador de Máquinas II;51;18;Masculino;Planta E - São Paulo;3420
45220;Operador de Máquinas II;45;11;Feminino;Planta D - Rio Grande do Sul;4961
45221;Montador de Carros I;55;22;Feminino;Planta D - Rio Grande do Sul;3193
45222;Montador de Carros I;25;3;Masculino;Planta A - Bahia;2060
45223;Operador de Máquinas II;44;16;Feminino;Planta A - Bahia;3857
45224;Montador de Carros II;55;28;Feminino;Planta D - Rio Grande do Sul;3312
45225;Operador de Máquinas II;26;5;Feminino;Planta A - Bahia;4559
45226;Técnico de Manutenção Industrial II;28;3;Masculino;Planta C - São Paulo;4956
45227;Operador de Máquinas II;26;2;Feminino;Planta E - São Paulo;4715
45228;Técnico de Robótica Especialista;49;22;Masculino;Planta E - São Paulo;3365
45229;Montador de Carros I;60;27;Feminino;Planta A - Bahia;2859
45230;Montador de Carros II;41;18;Feminino;Planta C - São Paulo;4299
45231;Engenheiro de Produção Jr;28;4;Feminino;Planta C - São Paulo;3825
45232;Montador de Carros I;39;14;Feminino;Planta D - Rio Grande do Sul;3272
45233;Montador de Carros II;61;29;Masculino;Planta C - São Paulo;3365
45234;Operador de Máquinas I;53;27;Masculino;Planta D - Rio Grande do Sul;3456
45235;Operador de Máquinas I;28;1;Feminino;Planta B - Rio de Janeiro;2908
45236;Montador de Carros I;47;29;Feminino;Planta E - São Paulo;2170
45237;Operador de Máquinas I;30;7;Feminino;Planta C - São Paulo;1985
45238;Operador de Máquinas I;34;3;Feminino;Planta C - São Paulo;3364
45239;Técnico de Robótica I;27;9;Masculino;Planta B - Rio de Janeiro;1947
45240;Operador de Máquinas I;29;11;Feminino;Planta A - Bahia;2115
45241;Operador de Máquinas II;25;1;Feminino;Planta B - Rio de Janeiro;3936
45242;Montador de Carros I;48;23;Masculino;Planta E - São Paulo;2324
45243;Operador de Máquinas I;59;27;Masculino;Planta C - São Paulo;3219
45244;Montador de Carros I;37;14;Feminino;Planta C - São Paulo;1861
45245;Montador de Carros I;61;26;Masculino;Planta C - São Paulo;2746
45246;Engenheiro de Produção Sênior;29;3;Feminino;Planta C - São Paulo;12497
45247;Operador de Máquinas I;50;30;Feminino;Planta C - São Paulo;3339
45248;Operador de Máquinas I;27;2;Masculino;Planta C - São Paulo;3495
45249;Montador de Carros I;24;3;Masculino;Planta C - São Paulo;1833
45250;Operador de Máquinas II;36;12;Feminino;Planta B - Rio de Janeiro;3213
45251;Montador de Carros II;34;8;Masculino;Planta C - São Paulo;4346
45252;Técnico de Qualidade II;37;10;Feminino;Planta C - São Paulo;3316
45253;Montador de Carros I;55;36;Masculino;Planta B - Rio de Janeiro;2964
45254;Operador de Máquinas II;32;9;Feminino;Planta D - Rio Grande do Sul;4996
45255;Operador de Máquinas II;60;42;Masculino;Planta B - Rio de Janeiro;4250
45256;Montador de Carros I;59;32;Feminino;Planta E - São Paulo;3440
45257;Montador de Carros I;20;1;Feminino;Planta C - São Paulo;2334
45258;Operador de Máquinas II;36;5;Masculino;Planta D - Rio Grande do Sul;4363
45259;Montador de Carros II;31;3;Masculino;Planta E - São Paulo;3461
45260;Montador de Carros I;35;13;Feminino;Planta B - Rio de Janeiro;2427
45261;Operador de Máquinas I;25;1;Masculino;Planta A - Bahia;3075
45262;Montador de Carros I;21;2;Masculino;Planta C - São Paulo;2505
45263;Operador de Máquinas II;63;35;Feminino;Planta D - Rio Grande do Sul;3279
45264;Operador de Máquinas II;46;13;Masculino;Planta B - Rio de Janeiro;3896
45265;Montador de Carros II;21;1;Feminino;Planta A - Bahia;4986
45266;Operador de Máquinas II;57;32;Feminino;Planta D - Rio Grande do Sul;3265
45267;Operador de Máquinas II;43;9;Feminino;Planta D - Rio Grande do Sul;4940
45268;Montador de Carros I;47;19;Masculino;Planta D - Rio Grande do Sul;2238
45269;Operador de Máquinas I;33;12;Feminino;Planta C - São Paulo;3319
45270;Montador de Carros I;44;9;Feminino;Planta D - Rio Grande do Sul;2937
45271;Montador de Carros II;22;3;Feminino;Planta A - Bahia;4191
45272;Montador de Carros I;54;30;Masculino;Planta A - Bahia;3409
45273;Técnico de Robótica Especialista;63;44;Masculino;Planta C - São Paulo;3484
45274;Montador de Carros I;24;3;Feminino;Planta B - Rio de Janeiro;2216
45275;Operador de Máquinas II;45;20;Feminino;Planta E - São Paulo;4613
45276;Montador de Carros II;31;3;Masculino;Planta A - Bahia;4199
45277;Montador de Carros I;57;30;Feminino;Planta B - Rio de Janeiro;2363
45278;Técnico de Qualidade II;56;31;Masculino;Planta A - Bahia;3332
45279;Montador de Carros I;24;5;Masculino;Planta B - Rio de Janeiro;2085
45280;Operador de Máquinas I;57;23;Feminino;Planta D - Rio Grande do Sul;2855
45281;Montador de Carros II;47;25;Masculino;Planta C - São Paulo;3107
45282;Montador de Carros II;59;39;Feminino;Planta A - Bahia;3839
45283;Operador de Máquinas I;46;15;Feminino;Planta B - Rio de Janeiro;3328
45284;Operador de Máquinas II;32;3;Feminino;Planta D - Rio Grande do Sul;3797
45285;Montador de Carros II;50;24;Feminino;Planta C - São Paulo;3392
45286;Montador de Carros I;39;11;Masculino;Planta E - São Paulo;2947
45287;Montador de Carros I;36;8;Masculino;Planta A - Bahia;3457
45288;Operador de Máquinas II;23;5;Feminino;Planta D - Rio Grande do Sul;3109
45289;Montador de Carros I;55;34;Masculino;Planta C - São Paulo;2872
45290;Montador de Carros II;20;0;Masculino;Planta B - Rio de Janeiro;4796
45291;Operador de Máquinas II;60;38;Feminino;Planta C - São Paulo;4591
45292;Operador de Máquinas I;42;20;Feminino;Planta B - Rio de Janeiro;2525
45293;Montador de Carros II;52;25;Masculino;Planta B - Rio de Janeiro;4225
45294;Operador de Máquinas I;20;1;Masculino;Planta E - São Paulo;2574
45295;Técnico de Manutenção Industrial II;56;24;Masculino;Planta D - Rio Grande do Sul;3505
45296;Montador de Carros II;53;18;Feminino;Planta C - São Paulo;4679
45297;Técnico de Manutenção Industrial II;47;20;Feminino;Planta D - Rio Grande do Sul;4021
45298;Operador de Máquinas II;25;0;Feminino;Planta D - Rio Grande do Sul;4553
45299;Montador de Carros I;45;16;Feminino;Planta E - São Paulo;2582
45300;Montador de Carros I;49;19;Masculino;Planta C - São Paulo;2229
45301;Operador de Máquinas II;18;0;Feminino;Planta D - Rio Grande do Sul;3275
45302;Operador de Máquinas II;58;39;Feminino;Planta C - São Paulo;3831
45303;Operador de Máquinas I;60;32;Masculino;Planta C - São Paulo;2878
45304;Montador de Carros I;52;28;Feminino;Planta D - Rio Grande do Sul;2079
45305;Montador de Carros I;26;4;Masculino;Planta B - Rio de Janeiro;2278
45306;Montador de Carros I;20;0;Feminino;Planta B - Rio de Janeiro;2247
45307;Montador de Carros II;25;1;Masculino;Planta D - Rio Grande do Sul;4322
45308;Montador de Carros I;59;36;Masculino;Planta A - Bahia;2992
45309;Montador de Carros I;52;20;Masculino;Planta E - São Paulo;1873
45310;Operador de Máquinas II;31;10;Masculino;Planta E - São Paulo;4569
45311;Montador de Carros II;35;14;Masculino;Planta C - São Paulo;3122
45312;Técnico de Qualidade I;62;42;Feminino;Planta E - São Paulo;2913
45313;Montador de Carros I;29;9;Masculino;Planta C - São Paulo;2000
45314;Montador de Carros I;49;14;Masculino;Planta E - São Paulo;3369
45315;Técnico de Robótica Especialista;39;14;Masculino;Planta A - Bahia;3212
45316;Operador de Empilhadeira;22;2;Feminino;Planta C - São Paulo;2623
45317;Montador de Carros I;22;1;Feminino;Planta C - São Paulo;1801
45318;Montador de Carros II;19;1;Feminino;Planta D - Rio Grande do Sul;3817
45319;Operador de Máquinas II;46;12;Feminino;Planta C - São Paulo;3667
45320;Montador de Carros I;22;0;Feminino;Planta E - São Paulo;2341
45321;Montador de Carros II;27;5;Feminino;Planta A - Bahia;4381
45322;Montador de Carros II;19;1;Feminino;Planta B - Rio de Janeiro;3915
45323;Montador de Carros II;23;4;Masculino;Planta C - São Paulo;4957
45324;Montador de Carros I;51;17;Masculino;Planta E - São Paulo;3243
45325;Montador de Carros I;28;4;Masculino;Planta E - São Paulo;2018
45326;Técnico de Qualidade II;24;5;Masculino;Planta C - São Paulo;4914
45327;Operador de Máquinas II;18;0;Feminino;Planta B - Rio de Janeiro;4460
45328;Técnico de Manutenção Industrial II;34;16;Masculino;Planta B - Rio de Janeiro;4659
45329;Montador de Carros I;40;7;Masculino;Planta C - São Paulo;3000
45330;Técnico de Qualidade I;26;2;Masculino;Planta B - Rio de Janeiro;2668
45331;Montador de Carros I;31;13;Masculino;Planta B - Rio de Janeiro;2798
45332;Operador de Máquinas II;43;8;Masculino;Planta E - São Paulo;3308
45333;Operador de Máquinas II;34;3;Masculino;Planta C - São Paulo;3362
45334;Montador de Carros I;40;12;Feminino;Planta B - Rio de Janeiro;3310
45335;Montador de Carros II;59;37;Feminino;Planta B - Rio de Janeiro;3031
45336;Montador de Carros I;63;41;Feminino;Planta E - São Paulo;2535
45337;Montador de Carros II;61;30;Masculino;Planta D - Rio Grande do Sul;4387
45338;Operador de Máquinas I;20;1;Feminino;Planta E - São Paulo;2811
45339;Montador de Carros II;43;10;Masculino;Planta A - Bahia;4269
45340;Operador de Máquinas II;49;20;Masculino;Planta C - São Paulo;4314
45341;Operador de Máquinas II;20;0;Feminino;Planta D - Rio Grande do Sul;4605
45342;Operador de Máquinas I;56;26;Feminino;Planta B - Rio de Janeiro;3018
45343;Operador de Máquinas I;57;38;Feminino;Planta A - Bahia;3215
45344;Operador de Máquinas I;47;28;Masculino;Planta E - São Paulo;3463
45345;Montador de Carros II;60;31;Masculino;Planta B - Rio de Janeiro;3542
45346;Montador de Carros II;43;21;Feminino;Planta C - São Paulo;4617
45347;Técnico de Qualidade I;20;0;Masculino;Planta A - Bahia;2653
45348;Operador de Máquinas I;36;1;Masculino;Planta C - São Paulo;3055
45349;Operador de Máquinas I;33;0;Feminino;Planta C - São Paulo;2719
45350;Técnico de Robótica Especialista;30;10;Feminino;Planta C - São Paulo;1929
45351;Operador de Máquinas II;49;17;Masculino;Planta E - São Paulo;4126
45352;Operador de Máquinas I;62;42;Masculino;Planta E - São Paulo;3267
45353;Montador de Carros II;37;11;Masculino;Planta B - Rio de Janeiro;4971
45354;Técnico de Manutenção Industrial II;46;17;Masculino;Planta D - Rio Grande do Sul;3864
45355;Montador de Carros I;48;27;Masculino;Planta E - São Paulo;2024
45356;Montador de Carros I;34;3;Masculino;Planta B - Rio de Janeiro;2220
45357;Montador de Carros II;37;15;Masculino;Planta A - Bahia;3153
45358;Montador de Carros II;19;1;Masculino;Planta E - São Paulo;4037
45359;Montador de Carros II;43;9;Feminino;Planta C - São Paulo;3490
45360;Montador de Carros I;34;6;Masculino;Planta D - Rio Grande do Sul;2800
45361;Operador de Máquinas I;62;39;Feminino;Planta E - São Paulo;2818
45362;Operador de Máquinas I;47;15;Feminino;Planta D - Rio Grande do Sul;3368
45363;Montador de Carros II;24;5;Feminino;Planta C - São Paulo;3339
45364;Montador de Carros I;55;37;Feminino;Planta E - São Paulo;3340
45365;Operador de Máquinas I;39;14;Masculino;Planta C - São Paulo;3492
45366;Montador de Carros I;61;41;Feminino;Planta D - Rio Grande do Sul;2762
45367;Montador de Carros II;59;28;Masculino;Planta D - Rio Grande do Sul;4846
45368;Operador de Máquinas II;20;1;Feminino;Planta E - São Paulo;3005
45369;Operador de Máquinas II;29;2;Feminino;Planta E - São Paulo;4306
45370;Operador de Máquinas I;25;1;Feminino;Planta C - São Paulo;2809
45371;Montador de Carros I;23;5;Masculino;Planta C - São Paulo;2357
45372;Operador de Máquinas I;30;4;Feminino;Planta E - São Paulo;2021
45373;Montador de Carros I;47;19;Feminino;Planta E - São Paulo;3290
45374;Operador de Máquinas I;48;12;Feminino;Planta E - São Paulo;3052
45375;Operador de Máquinas I;25;3;Masculino;Planta C - São Paulo;2355
45376;Engenheiro de Produção Sênior;44;12;Masculino;Planta B - Rio de Janeiro;12482
45377;Montador de Carros I;51;24;Feminino;Planta D - Rio Grande do Sul;3196
45378;Operador de Máquinas II;52;19;Masculino;Planta A - Bahia;3020
45379;Engenheiro de Produção Jr;32;5;Masculino;Planta E - São Paulo;4111
45380;Técnico de Robótica Especialista;50;31;Feminino;Planta B - Rio de Janeiro;2035
45381;Montador de Carros I;42;17;Feminino;Planta B - Rio de Janeiro;2748
45382;Técnico de Robótica I;24;6;Masculino;Planta E - São Paulo;2583
45383;Operador de Máquinas I;60;29;Masculino;Planta E - São Paulo;2460
45384;Montador de Carros I;27;5;Feminino;Planta A - Bahia;2094
45385;Montador de Carros I;36;10;Masculino;Planta E - São Paulo;3389
45386;Montador de Carros II;32;13;Masculino;Planta D - Rio Grande do Sul;3424
45387;Montador de Carros II;43;18;Feminino;Planta E - São Paulo;4471
45388;Montador de Carros II;20;1;Masculino;Planta D - Rio Grande do Sul;4129
45389;Montador de Carros II;25;1;Feminino;Planta D - Rio Grande do Sul;3055
45390;Montador de Carros I;21;1;Feminino;Planta C - São Paulo;2549
45391;Operador de Máquinas I;60;36;Masculino;Planta B - Rio de Janeiro;2117
45392;Montador de Carros II;26;2;Masculino;Planta B - Rio de Janeiro;4538
45393;Técnico de Manutenção Industrial II;33;5;Masculino;Planta D - Rio Grande do Sul;4999
45394;Operador de Empilhadeira;50;31;Masculino;Planta D - Rio Grande do Sul;2566
45395;Montador de Carros I;32;13;Masculino;Planta C - São Paulo;2702
45396;Montador de Carros I;26;4;Feminino;Planta C - São Paulo;2983
45397;Montador de Carros II;26;0;Feminino;Planta B - Rio de Janeiro;4153
45398;Montador de Carros II;48;27;Feminino;Planta B - Rio de Janeiro;3046
45399;Montador de Carros II;58;23;Feminino;Planta B - Rio de Janeiro;4086
45400;Montador de Carros II;45;27;Feminino;Planta C - São Paulo;3194
45401;Montador de Carros I;56;33;Masculino;Planta E - São Paulo;3491
45402;Operador de Máquinas II;44;16;Feminino;Planta E - São Paulo;4140
45403;Montador de Carros II;23;0;Masculino;Planta B - Rio de Janeiro;4139
45404;Engenheiro de Produção Jr;31;2;Feminino;Planta B - Rio de Janeiro;5499
45405;Montador de Carros I;18;0;Masculino;Planta A - Bahia;2578
45406;Montador de Carros I;34;8;Feminino;Planta C - São Paulo;2580
45407;Operador de Máquinas I;27;0;Masculino;Planta A - Bahia;2329
45408;Montador de Carros I;51;22;Feminino;Planta D - Rio Grande do Sul;2967
45409;Técnico de Robótica Especialista;50;27;Feminino;Planta C - São Paulo;2898
45410;Operador de Máquinas I;29;6;Feminino;Planta B - Rio de Janeiro;3087
45411;Montador de Carros II;53;21;Masculino;Planta C - São Paulo;3281
45412;Montador de Carros II;59;29;Masculino;Planta B - Rio de Janeiro;3708
45413;Operador de Máquinas II;26;2;Feminino;Planta C - São Paulo;4178
45414;Montador de Carros II;57;29;Feminino;Planta B - Rio de Janeiro;3006
45415;Montador de Carros II;25;5;Feminino;Planta C - São Paulo;4361
45416;Montador de Carros I;47;25;Feminino;Planta E - São Paulo;2318
45417;Operador de Máquinas I;54;34;Feminino;Planta A - Bahia;3488
45418;Montador de Carros I;19;1;Feminino;Planta E - São Paulo;3081
45419;Técnico de Qualidade II;28;3;Feminino;Planta C - São Paulo;4261
45420;Operador de Máquinas II;41;23;Masculino;Planta B - Rio de Janeiro;4245
45421;Técnico de Robótica I;24;6;Masculino;Planta B - Rio de Janeiro;3470
45422;Operador de Empilhadeira;56;27;Masculino;Planta B - Rio de Janeiro;2293
45423;Montador de Carros II;36;14;Masculino;Planta A - Bahia;3239
45424;Montador de Carros II;48;27;Masculino;Planta C - São Paulo;4061
45425;Montador de Carros II;18;0;Masculino;Planta B - Rio de Janeiro;3856
45426;Montador de Carros I;54;22;Masculino;Planta D - Rio Grande do Sul;2471
45427;Montador de Carros I;50;28;Masculino;Planta B - Rio de Janeiro;3215
45428;Montador de Carros II;48;26;Masculino;Planta C - São Paulo;3968
45429;Montador de Carros II;39;17;Masculino;Planta C - São Paulo;5000
45430;Operador de Máquinas I;29;4;Masculino;Planta A - Bahia;3166
45431;Montador de Carros I;30;0;Feminino;Planta E - São Paulo;2848
45432;Montador de Carros II;42;8;Masculino;Planta B - Rio de Janeiro;3908
45433;Montador de Carros I;58;33;Masculino;Planta E - São Paulo;2081
45434;Montador de Carros II;21;1;Masculino;Planta C - São Paulo;4871
45435;Montador de Carros II;58;31;Masculino;Planta B - Rio de Janeiro;3114
45436;Montador de Carros I;61;27;Feminino;Planta D - Rio Grande do Sul;2247
45437;Técnico de Qualidade II;51;33;Masculino;Planta C - São Paulo;4006
45438;Montador de Carros I;57;38;Feminino;Planta B - Rio de Janeiro;2655
45439;Montador de Carros II;43;15;Feminino;Planta E - São Paulo;4906
45440;Montador de Carros II;32;12;Feminino;Planta C - São Paulo;4353
45441;Operador de Máquinas I;52;18;Feminino;Planta B - Rio de Janeiro;2109
